Local Timestamp Central Time (Interval Ending),UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Date,Hour Number,Total Generation (MW),Biomass Generation (MW),Coal Generation (MW),Gas Generation (MW),Gas-CC Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Generation (MW),Solar Generation (MW),Wind Generation (MW),Bus average LMP_x,Houston LMP_x,Hub average LMP_x,North LMP_x,Panhandle LMP_x,South LMP_x,West LMP_x,TOTAL Actual Load (MW),Coast Actual Load (MW),East Actual Load (MW),Far West Actual Load (MW),North Actual Load (MW),North Central Actual Load (MW),Southern Actual Load (MW),South Central Actual Load (MW),West Actual Load (MW),Bus average LMP_y,Houston LMP_y,Hub average LMP_y,North LMP_y,Panhandle LMP_y,South LMP_y,West LMP_y,SystemTotal Forecast Load (MW),Houston Forecast Load (MW),North Forecast Load (MW),South Forecast Load (MW),West Forecast Load (MW),"Comision Federal de Electricidad, Laredo Net Export (MW)","Comision Federal de Electricidad, Railroad Net Export (MW)","Southwest Power Pool, East Net Export (MW)","Southwest Power Pool, North Net Export (MW)",Average Temperature (Fahrenheit),Dallas / Fort Worth Temperature (Fahrenheit),Dallas / Fort Worth Temperature Observation Time (Central),Houston International Airport Temperature (Fahrenheit),Houston International Airport Temperature Observation Time (Central),TOTAL Actual Load (MW)_lag1,Year,Month,Day,Hour,DayOfWeek,DayOfYear,IsWeekend,Month_sin,Month_cos,Hour_sin,Hour_cos,DayOfWeek_sin,DayOfWeek_cos
2024-01-02 13:00:00,1/2/2024 18:15,1/2/2024 12:00,1/2/2024,13,204740.44936,45.611068,39311.858870000004,11686.311792,94705.67564,119.655484,20395.455476,376.037892,25019.47846,14439.371832,22.22,22.509999999999998,22.165,22.509999999999998,22.509999999999998,21.14,22.509999999999998,51483.18,12898.9,2232.76,6698.42,1697.13,14251.02,3390.53,8632.23,1682.19,18.01,18.08,18.04,18.1,18.12,17.43,18.55,47602.662598,11414.036516,17086.701966,11651.093265,7450.83085,-0.5,-0.1,1.000489,-100.799995,48.9,48.9,2024-01-02 12:53:00,48.9,2024-01-02 12:53:00,51615.3,2024,1,2,13,1,2,0,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,0.7818314824680297,0.6234898018587336
2024-01-02 14:00:00,1/2/2024 19:15,1/2/2024 13:00,1/2/2024,14,205593.5584,46.479528,41197.7716,11578.08668,95103.5062,89.952328,20397.331884,223.328604,22989.713263999998,15262.7573,24.5175,24.96,24.439999999999998,24.96,24.96,22.89,24.96,51615.3,12814.04,2117.7,6666.5,1674.04,14483.15,3538.8,8645.23,1675.83,17.63,17.71,17.67,17.71,17.69,17.08,18.19,46658.308838,11313.583636,16465.463517,11464.343849,7414.917836,-0.6,-0.1,0.0,0.0,49.55,48.0,2024-01-02 13:53:00,51.1,2024-01-02 13:53:00,51737.32,2024,1,2,14,1,2,0,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,0.7818314824680297,0.6234898018587336
2024-01-02 15:00:00,1/2/2024 20:15,1/2/2024 14:00,1/2/2024,15,205556.7782,48.818296000000004,43481.85301,11645.028328,96253.11624,13.800004,20393.376308,175.19696,19004.498416000002,16184.603643999999,25.38,26.259999999999998,25.225,26.259999999999998,26.259999999999998,22.125,26.259999999999998,51737.32,12669.59,2143.23,6732.68,1657.58,14669.76,3560.05,8634.87,1669.57,17.03,17.17,17.11,17.09,17.04,16.36,17.82,45771.423218,11146.554083,15890.719272,11374.548566,7359.601297,-12.7,-25.1,102.049881,0.0,49.0,46.9,2024-01-02 14:53:00,51.1,2024-01-02 14:53:00,51867.5,2024,1,2,15,1,2,0,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479,0.7818314824680297,0.6234898018587336
2024-01-02 16:00:00,1/2/2024 21:15,1/2/2024 15:00,1/2/2024,16,206190.33908,52.393788,43806.53616,11806.779616,97902.33208,16.2847,20389.853956,201.80492800000002,13233.019463999999,20016.642256,26.315,27.505,26.1075,27.505,27.505,21.9175,27.505,51867.5,12680.57,2103.1,6647.64,1655.32,14893.94,3600.73,8641.24,1644.96,18.47,18.5,18.63,18.42,18.4,17.9,19.7,45271.154785,11058.119272,15607.36081,11314.333689,7291.341015,-12.599999,-25.1,1.000489,0.0,49.45,46.9,2024-01-02 15:53:00,52.0,2024-01-02 15:53:00,52309.23,2024,1,2,16,1,2,0,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,0.7818314824680297,0.6234898018587336
2024-01-02 17:00:00,1/2/2024 22:15,1/2/2024 16:00,1/2/2024,17,208160.91441,52.976524,44731.21273,13631.38496,100090.1188,86.497084,20400.605607999998,327.428972,8737.32738,20787.494148,32.2625,33.69,32.01,33.69,33.69,26.9675,33.69,52309.23,12666.19,2158.63,6560.58,1691.7,15202.48,3633.25,8757.3,1639.09,24.16,24.2,24.55,23.83,23.76,23.46,26.72,45348.595703,11065.257523,15675.568944,11362.766436,7245.0028,-20.9,-35.200001,3.001467,-125.0,49.45,46.9,2024-01-02 16:53:00,52.0,2024-01-02 16:53:00,53640.29,2024,1,2,17,1,2,0,0.49999999999999994,0.8660254037844387,-0.9659258262890683,-0.25881904510252063,0.7818314824680297,0.6234898018587336
2024-01-02 18:00:00,1/2/2024 23:15,1/2/2024 17:00,1/2/2024,18,212887.15795,49.205044,45569.95471,21870.015928,102644.65207,193.47222399999998,20398.29712,1062.550528,1707.581684,19709.484692,56.335,54.7825,55.8825,59.839999999999996,63.277499999999996,43.69,65.22749999999999,53640.29,13063.33,2306.47,6345.26,1720.59,15810.7,3627.22,9067.94,1698.77,46.4,45.55,48.14,44.65,45.46,44.47,57.89,46832.390625,11416.638778,16495.117339,11655.32504,7265.309469,-20.699999,-35.200001,-199.097305,-219.099991,48.05,44.1,2024-01-02 17:53:00,52.0,2024-01-02 17:53:00,54172.98,2024,1,2,18,1,2,0,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336
2024-01-02 19:00:00,1/3/2024 0:15,1/2/2024 18:00,1/2/2024,19,215379.95544,42.962012,46479.59631,26573.958064,105107.54934,297.315136,20403.20322,2203.71666,0.000912,14413.466875999999,73.2025,72.5025,73.6875,73.39750000000001,76.2325,69.9575,78.8925,54172.98,13199.68,2358.08,6257.25,1748.06,16028.74,3733.23,9187.9,1660.05,38.81,37.63,40.28,37.39,39.16,36.71,49.39,48523.104492,11727.378874,17234.384452,12180.322002,7381.019164,-0.3,-0.1,-116.056725,-219.099991,47.05,43.0,2024-01-02 18:53:00,51.1,2024-01-02 18:53:00,53854.04,2024,1,2,19,1,2,0,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,0.7818314824680297,0.6234898018587336
2024-01-02 20:00:00,1/3/2024 1:15,1/2/2024 19:00,1/2/2024,20,213921.13591,50.725652,46471.47229,27158.516779999998,106379.66461,388.537536,20401.625348,1952.926476,0.0008200000000000001,11573.964112,53.167500000000004,51.06,54.2275,52.81,58.3,49.667500000000004,63.3775,53854.04,13059.88,2348.67,6345.29,1750.72,15772.06,3756.2,9097.83,1723.39,33.0,31.66,34.36,31.68,33.67,31.02,43.09,48498.195679,11760.381341,17184.250279,12173.805632,7379.758427,-0.7,-0.1,-25.012224,-219.0,46.6,42.1,2024-01-02 19:53:00,51.1,2024-01-02 19:53:00,52504.46,2024,1,2,20,1,2,0,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5,0.7818314824680297,0.6234898018587336
2024-01-02 21:00:00,1/3/2024 2:15,1/2/2024 20:00,1/2/2024,21,209092.05129,51.817208,45718.67064,23669.980836000002,105724.6788,275.274344,20400.614036,1475.0613600000001,0.35308,12163.648416,52.26,46.0775,53.63,54.3175,66.675,37.5075,76.625,52504.46,12832.41,2333.57,6028.71,1605.2,15435.86,3687.05,8876.45,1705.22,28.24,26.75,29.77,26.72,29.23,26.21,39.4,48204.528198,11651.788773,17023.062371,12108.07929,7421.597764,19.6,-0.1,-1.000489,-217.599991,47.05,42.1,2024-01-02 20:53:00,52.0,2024-01-02 20:53:00,51100.69,2024,1,2,21,1,2,0,0.49999999999999994,0.8660254037844387,-0.7071067811865477,0.7071067811865475,0.7818314824680297,0.6234898018587336
2024-01-02 22:00:00,1/3/2024 3:15,1/2/2024 21:00,1/2/2024,22,203820.46474,51.8821,45007.60099,20206.00844,105240.1194,206.205148,20398.268296000002,570.124928,0.008448,12738.730264,46.0275,39.817499999999995,47.2425,48.215,60.135,31.515,69.42,51100.69,12512.93,2320.13,5971.2,1583.92,14915.43,3558.42,8594.59,1644.07,25.26,23.72,26.98,23.54,26.18,22.98,37.7,47623.454224,11483.273695,16665.109209,11974.603973,7500.467346,37.599998,20.1,-1.000489,-30.299999,45.5,42.1,2024-01-02 21:53:00,48.9,2024-01-02 21:53:00,49071.65,2024,1,2,22,1,2,0,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.7818314824680297,0.6234898018587336
2024-01-02 23:00:00,1/3/2024 4:15,1/2/2024 22:00,1/2/2024,23,195466.53821,50.481168,43363.36999,15640.887148,102033.33496000001,102.351612,20388.114648000002,344.28542400000003,0.020168000000000002,14117.739656,29.0275,24.99,30.9025,28.700000000000003,38.96,21.5775,48.345,49071.65,12062.2,2228.73,5970.11,1570.99,14072.44,3440.07,8167.85,1559.26,26.46,24.81,28.02,25.03,28.04,23.84,38.41,46479.91626,11130.426706,16140.623382,11685.969639,7522.896532,28.5,-0.1,0.0,-71.5,45.05,42.1,2024-01-02 22:53:00,48.0,2024-01-02 22:53:00,46827.24,2024,1,2,23,1,2,0,0.49999999999999994,0.8660254037844387,-0.2588190451025215,0.9659258262890681,0.7818314824680297,0.6234898018587336
2024-01-03 00:00:00,1/3/2024 5:15,1/2/2024 23:00,1/2/2024,24,186317.73882,46.174556,40981.974449999994,11640.949288,97897.78065,33.347691999999995,20386.581508,211.937212,0.000736,15681.1527,27.509999999999998,23.86,28.5675,28.3625,36.2725,19.0975,42.945,46827.24,11641.61,2125.21,5906.64,1438.27,13244.57,3266.65,7706.18,1498.11,23.82,22.06,25.5,22.26,25.28,21.12,36.57,45369.582642,10782.935914,15626.873206,11357.290803,7602.482719,-0.2,-0.1,-1.000489,-71.400002,45.95,43.0,2024-01-02 23:53:00,48.9,2024-01-02 23:53:00,45573.14,2024,1,3,0,2,3,0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.9749279121818236,-0.22252093395631434
2024-01-03 01:00:00,1/3/2024 6:15,1/3/2024 0:00,1/3/2024,1,181882.55653,46.18476,39991.889802,9150.688452,94688.33162,35.282939999999996,20387.193511999998,231.326792,0.0010119999999999999,18325.276700000002,25.175,22.6675,26.14,25.6475,31.9425,18.615000000000002,37.6325,45573.14,11285.3,2032.44,6098.58,1471.98,12737.96,3159.4,7379.65,1407.83,23.1,20.91,25.87,20.16,22.5,20.56,41.84,45592.709595,10289.357965,15918.437487,11257.013432,8127.90071,20.199999,-0.1,127.062103,0.0,44.5,42.1,2024-01-03 00:53:00,46.9,2024-01-03 00:53:00,44549.52,2024,1,3,1,2,3,0,0.49999999999999994,0.8660254037844387,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434
2024-01-03 02:00:00,1/3/2024 7:15,1/3/2024 1:00,1/3/2024,2,178321.03671000001,46.58518,37326.822120000004,9279.964428000001,92009.31294999999,34.884256,20394.449584,449.724008,0.000664,19309.648284,24.16,21.66,25.0925,24.84,31.222499999999997,16.87,37.005,44549.52,11092.73,2003.61,5997.87,1511.86,12345.02,3019.02,7207.98,1371.42,21.19,19.22,23.22,19.34,22.26,17.89,36.44,44987.469482,10089.146939,15662.308117,11077.609266,8158.40516,20.6,-0.1,127.062103,0.0,44.5,42.1,2024-01-03 01:53:00,46.9,2024-01-03 01:53:00,44480.31,2024,1,3,2,2,3,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
2024-01-03 03:00:00,1/3/2024 8:15,1/3/2024 2:00,1/3/2024,3,177508.32588000002,49.410424,35808.079912,9223.139716000001,91356.42613,34.506376,20395.378076,132.09806,0.001264,21680.54922,23.3975,20.985,24.310000000000002,24.2075,30.61,15.64,36.4025,44480.31,11005.01,1972.83,6078.8,1494.33,12459.29,2981.48,7145.55,1343.01,21.06,19.07,23.14,19.22,22.27,17.41,36.86,44785.730347,10030.87052,15598.779089,11031.506131,8124.574607,20.199999,-0.1,127.062103,0.0,44.05,42.1,2024-01-03 02:53:00,46.0,2024-01-03 02:53:00,44565.15,2024,1,3,3,2,3,0,0.49999999999999994,0.8660254037844387,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434
2024-01-03 04:00:00,1/3/2024 9:15,1/3/2024 3:00,1/3/2024,4,177786.6388,51.835260000000005,33134.415808,9149.34318,90889.58823000001,34.496952,20398.571744,307.48323600000003,0.000688,24642.02706,20.994999999999997,19.935,21.8975,21.465,26.7575,14.4475,31.755,44565.15,11039.26,1963.7,6267.19,1482.89,12389.48,2935.83,7156.29,1330.5,21.09,19.27,23.06,19.35,22.17,17.63,35.99,45022.76062,10088.002413,15734.391617,11064.429049,8135.937541,20.5,-0.1,2.000978,0.0,44.05,42.1,2024-01-03 03:53:00,46.0,2024-01-03 03:53:00,45283.19,2024,1,3,4,2,3,0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
2024-01-03 05:00:00,1/3/2024 10:15,1/3/2024 4:00,1/3/2024,5,181348.94331,51.83378,33213.53186,10972.995928,92941.41013999999,34.506296,20403.165612,118.343604,0.001132,24208.378716,22.9725,20.8175,24.37,22.7,29.825,17.365000000000002,36.582499999999996,45283.19,11225.18,1984.41,6232.35,1517.9,12721.19,2935.07,7343.86,1323.22,22.76,20.94,24.94,20.77,23.43,19.27,38.78,46016.570557,10365.925004,16168.8189,11309.935065,8171.891586,21.422388,-0.1,77.037651,0.0,44.05,42.1,2024-01-03 04:53:00,46.0,2024-01-03 04:53:00,43310.16,2024,1,3,5,2,3,0,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434
2024-01-05 01:00:00,1/5/2024 6:15,1/5/2024 0:00,1/5/2024,1,173016.10189,52.520636,29687.001092,1676.676384,62803.15348,27.800504,20395.691228,235.708624,0.297536,59208.633780000004,20.7225,20.63,20.9125,20.485,20.425,20.78,21.759999999999998,43310.16,10806.94,1546.53,6740.68,1394.38,11888.59,2962.96,6760.09,1210.0,16.22,16.1,16.41,15.99,16.0,16.22,17.32,44180.420654,10208.368815,14989.400488,10747.992193,8234.659159,42.299999,86.300003,227.111008,0.0,51.5,48.0,2024-01-05 00:53:00,55.0,2024-01-05 00:53:00,42523.78,2024,1,5,1,4,5,0,0.49999999999999994,0.8660254037844387,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191
2024-01-05 02:00:00,1/5/2024 7:15,1/5/2024 1:00,1/5/2024,2,169723.1935,52.493756,27224.38206,1680.693844,60053.67236,27.997368,20389.534251999998,79.714184,0.20197600000000002,61056.708,19.1825,19.0025,19.6575,18.5775,18.21,19.4325,21.6125,42523.78,10599.37,1532.88,6570.66,1354.91,11630.3,3010.0,6584.46,1241.19,15.73,15.59,15.93,15.49,15.52,15.7,16.95,43117.210449,9860.614397,14698.613531,10313.336963,8244.645559,21.5,45.200001,227.111008,0.0,50.45,46.9,2024-01-05 01:53:00,54.0,2024-01-05 01:53:00,42098.77,2024,1,5,2,4,5,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
2024-01-05 03:00:00,1/5/2024 8:15,1/5/2024 2:00,1/5/2024,3,168200.25576,52.553116,25457.125668,1674.750864,57148.22021,27.996776,20389.749872,153.091172,0.204152,63965.56839,18.1625,17.9325,18.7725,17.3775,16.8475,18.487499999999997,21.29,42098.77,10429.42,1551.04,6432.15,1335.92,11584.88,2952.42,6527.75,1285.2,15.54,15.39,15.71,15.37,15.48,15.42,16.65,42526.390015,9672.974316,14612.22637,10073.964831,8167.224498,21.4,45.200001,127.062103,0.0,50.45,46.9,2024-01-05 02:53:00,54.0,2024-01-05 02:53:00,42203.16,2024,1,5,3,4,5,0,0.49999999999999994,0.8660254037844387,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191
2024-01-05 04:00:00,1/5/2024 9:15,1/5/2024 3:00,1/5/2024,4,168568.61662000002,52.540104,25342.134332,1679.125572,56074.73626,34.509728,20389.511748,286.88604,0.09456,65314.51552,17.465,16.89,18.877499999999998,15.6975,14.545,17.9725,24.96,42203.16,10472.24,1568.58,6415.11,1359.93,11670.71,2879.29,6547.25,1290.07,16.17,16.01,16.34,16.01,16.14,16.01,17.33,42559.749512,9699.184408,14665.12364,10020.573176,8174.868287,21.799999,-0.1,128.062592,0.0,50.0,46.9,2024-01-05 03:53:00,53.1,2024-01-05 03:53:00,43046.77,2024,1,5,4,4,5,0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
2024-01-05 05:00:00,1/5/2024 10:15,1/5/2024 4:00,1/5/2024,5,171977.72211,52.562004,24937.463336,1851.16088,58617.43224,34.682712,20390.640144,413.131264,0.00096,66267.93888999999,17.1725,16.505,17.96,16.9325,16.7125,14.2375,24.175,43046.77,10676.85,1610.15,6430.32,1405.54,11921.91,2975.0,6737.3,1289.69,18.08,17.92,18.25,17.92,18.09,17.93,19.22,43434.619507,9930.265671,15011.069921,10271.244983,8222.038931,21.4,-0.1,127.062103,0.0,50.0,46.9,2024-01-05 04:53:00,53.1,2024-01-05 04:53:00,44803.35,2024,1,5,5,4,5,0,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191
2024-01-05 06:00:00,1/5/2024 11:15,1/5/2024 5:00,1/5/2024,6,179432.18442,52.555076,23580.971712,2481.864868,66222.45089000001,34.709128,20392.149884,299.505908,0.5716600000000001,66559.5602,16.5375,16.285,16.5675,17.09,17.3525,14.015,18.884999999999998,44803.35,11140.49,1725.01,6465.95,1455.25,12570.38,2994.28,7107.33,1344.65,21.8,21.61,21.97,21.67,21.92,21.56,23.04,45731.310181,10584.73385,15873.130409,10988.315965,8285.129956,-0.3,-0.1,127.062103,0.0,49.55,46.0,2024-01-05 05:53:00,53.1,2024-01-05 05:53:00,47601.21,2024,1,5,6,4,5,0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
2024-01-05 07:00:00,1/5/2024 12:15,1/5/2024 6:00,1/5/2024,7,190180.23181,52.561707999999996,25584.64974,2626.2511640000002,74666.56258,34.262592,20395.500176,938.035648,0.000432,66160.18789,19.5425,19.1925,19.3575,20.515,21.0725,16.3275,21.3875,47601.21,11809.19,1859.94,6590.12,1672.61,13491.96,3156.22,7702.31,1318.87,28.04,27.81,28.17,28.01,28.42,27.58,29.26,49543.859497,11599.530646,17247.249365,12241.774601,8455.304886,8.227832,-0.1,4.001956,-7.904238,48.0,46.0,2024-01-05 06:53:00,50.0,2024-01-05 06:53:00,49453.9,2024,1,5,7,4,5,0,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191
2024-01-05 08:00:00,1/5/2024 13:15,1/5/2024 7:00,1/5/2024,8,197812.35097,52.775492,28879.157916,2666.703304,76890.48677,28.914028,20395.434644,1651.039444,130.8946,67263.19063,21.33,21.2025,21.2625,21.6925,21.895,20.14,22.015,49453.9,12266.16,1938.52,6630.02,1634.06,14281.8,3250.45,8058.64,1394.25,27.92,27.81,28.04,27.94,28.42,27.36,29.04,51727.440308,12091.009156,18183.163266,12920.551329,8532.716556,20.799999,20.1,78.038139,0.0,48.0,46.0,2024-01-05 07:53:00,50.0,2024-01-05 07:53:00,50155.86,2024,1,5,8,4,5,0,0.49999999999999994,0.8660254037844387,0.8660254037844388,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
2024-01-05 09:00:00,1/5/2024 14:15,1/5/2024 8:00,1/5/2024,9,200132.6359,52.79048,26660.745823999998,2699.311704,74235.16235,27.07166,20393.916848,154.12768,10566.52672,66114.88913,19.015,19.015,19.015,19.015,19.015,19.015,19.015,50155.86,12550.49,1992.35,6569.49,1570.5,14672.41,3336.74,8019.32,1444.55,20.87,20.89,20.86,20.97,21.06,20.56,21.02,52300.880737,12244.539537,18473.290748,12886.918368,8696.132084,-0.3,-0.1,127.062103,0.0,46.95,45.0,2024-01-05 08:53:00,48.9,2024-01-05 08:53:00,50384.2,2024,1,5,9,4,5,0,0.49999999999999994,0.8660254037844387,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191
2024-01-05 10:00:00,1/5/2024 16:00,1/5/2024 9:45,1/5/2024,10,201118.65078,48.17358,22981.632692,2517.748796,67955.75239,27.02724,20393.044911999998,221.063076,29808.000564,57993.30205,17.905,17.8075,17.6075,18.4125,17.5325,17.275,16.947499999999998,50384.2,12818.77,2004.88,6483.28,1502.3,14969.74,3314.38,7757.96,1532.89,18.06,18.17,17.95,18.25,18.06,17.71,17.69,52130.249146,12264.436858,18607.854282,12663.018216,8594.93979,-0.9,-0.1,127.062103,0.0,47.45,46.0,2024-01-05 09:53:00,48.9,2024-01-05 09:53:00,50044.65,2024,1,5,10,4,5,0,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2024-01-05 11:00:00,1/5/2024 16:15,1/5/2024 10:00,1/5/2024,11,200025.4162,49.836368,21476.47798,2509.116692,64638.51167,26.601452,20396.952156,165.280552,33712.856608,57770.34558,16.495,16.310000000000002,16.23,17.0025,16.9525,15.72,15.887500000000001,50044.65,12922.52,1995.74,6353.04,1572.66,14988.09,3288.17,7440.15,1484.28,16.82,17.14,16.69,17.09,16.66,16.4,16.12,51486.080322,12200.026076,18442.064283,12395.091604,8448.89836,-0.044227,-0.1,127.062103,0.0,49.0,46.0,2024-01-05 10:53:00,52.0,2024-01-05 10:53:00,48990.34,2024,1,5,11,4,5,0,0.49999999999999994,0.8660254037844387,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
2024-01-05 12:00:00,1/5/2024 17:15,1/5/2024 11:00,1/5/2024,12,196981.815,42.86548,20897.283196,2476.76386,53653.98527,26.615948,20399.768492,281.323688,37201.31584,62583.63484,15.705000000000002,15.25,14.6825,17.4925,16.055,13.307500000000001,12.685,48990.34,12759.36,1953.91,6284.38,1562.11,14751.94,3139.9,7165.99,1372.76,15.0,15.29,14.75,15.45,14.33,14.34,13.92,50722.540649,12027.952463,18166.547674,12077.681331,8450.359182,0.051716,-0.1,379.185333,0.0,49.45,46.9,2024-01-05 11:53:00,52.0,2024-01-05 11:53:00,48494.71,2024,1,5,12,4,5,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2024-01-05 13:00:00,1/5/2024 18:15,1/5/2024 12:00,1/5/2024,13,193468.76669,46.069055999999996,20690.821292,2120.133972,43481.3361,27.106764,20395.119083999998,258.08794,35993.227396,72662.043,3.49,3.9299999999999997,2.975,4.0075,0.2225,3.82,0.1475,48494.71,12616.77,1850.34,6468.07,1571.66,14536.5,3192.08,6964.2,1295.09,10.86,11.02,10.67,11.34,11.12,9.8,10.53,49912.189941,11847.873032,17824.174418,11839.805974,8400.336517,-0.3,-0.1,430.210266,0.0,51.45,48.9,2024-01-05 12:53:00,54.0,2024-01-05 12:53:00,47425.06,2024,1,5,13,4,5,0,0.49999999999999994,0.8660254037844387,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191
2024-01-05 14:00:00,1/5/2024 19:15,1/5/2024 13:00,1/5/2024,14,190761.6134,52.55464,19214.230112,2009.4719,41937.97111,26.653692,20389.957708,341.829648,31291.523463999998,76773.91088,-0.035,0.005,-0.0825,0.01,-0.3325,-0.005,-0.34,47425.06,12406.81,1857.77,6308.1,1542.88,14052.79,3195.16,6820.47,1241.08,8.21,8.41,8.09,8.45,8.19,7.78,7.73,49234.109863,11746.035744,17436.144108,11676.341917,8375.588094,-0.3,-0.1,532.260132,48.899998,53.5,50.0,2024-01-05 13:53:00,57.0,2024-01-05 13:53:00,46665.91,2024,1,5,14,4,5,0,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
2024-01-05 15:00:00,1/5/2024 20:15,1/5/2024 14:00,1/5/2024,15,187986.6107,52.525264,18032.088476,1953.892096,42588.42906,26.901676,20385.264052,255.025636,29719.649116,76321.38297,-0.1125,-0.065,-0.16749999999999998,-0.0625,-0.4575,-0.075,-0.4625,46665.91,12159.82,1821.59,6321.01,1526.51,13641.21,3191.75,6777.61,1226.41,6.93,6.95,6.89,7.01,6.96,6.8,6.81,48373.200073,11525.17173,17074.645875,11549.289593,8224.092875,-0.3,-0.1,608.297302,48.599998,56.05,52.0,2024-01-05 14:53:00,60.1,2024-01-05 14:53:00,46149.22,2024,1,5,15,4,5,0,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
2024-01-05 16:00:00,1/5/2024 21:15,1/5/2024 15:00,1/5/2024,16,186704.32936,52.514196,17480.165976,2182.518668,45074.190579999995,52.388928,20395.921876,320.134304,31306.312488,70480.83327,-0.02,-0.0075,-0.0325,-0.0075,-0.11249999999999999,-0.0075,-0.11249999999999999,46149.22,12055.13,1755.22,6206.12,1527.77,13327.61,3213.47,6795.97,1267.93,9.99,10.01,9.98,10.0,9.98,9.97,9.95,47745.600098,11358.708926,16867.830717,11510.504303,8008.556152,0.0,-0.1,532.260132,202.800003,56.6,51.1,2024-01-05 15:53:00,62.1,2024-01-05 15:53:00,46179.94,2024,1,5,16,4,5,0,0.49999999999999994,0.8660254037844387,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
